"loan_amnt","term","int_rate","emp_length","home_ownership","annual_inc","verification_status","issue_d","purpose","addr_state","dti","delinq_2yrs","revol_util","total_acc","bad_loan","credit_length"
18225," 36 months",10.37,10,"MORTGAGE",120000,"verified",1.301616e+12,"credit_card","NM",13.07,0,29.8,35,0,22
6000," 60 months",16.45,4,"RENT",33600,"verified",1275350400000,"car","MA",1.13,1,77,11,0,10
7800," 36 months",14.11,0,"RENT",40000,"verified",1246406400000,"debt_consolidation","FL",19.5,0,16.2,16,0,10
4375," 36 months",8.88,0,"RENT",96000,"not verified",1.29384e+12,"credit_card","DE",20.69,0,56.9,23,0,17
5000," 36 months",7.51,2,"MORTGAGE",43200,"not verified",1314835200000,"other","MO",15.61,0,14.8,34,0,18
9000," 36 months",9.63,1,"MORTGAGE",110000,"not verified",1.230768e+12,"credit_card","WA",18.41,0,6.4,19,1,10
14000," 60 months",7.9,10,"MORTGAGE",70000,"verified",1314835200000,"credit_card","GA",18.07,0,11.1,44,0,14
25000," 60 months",11.71,0,"RENT",150000,"verified",1317427200000,"credit_card","DC",13.77,0,53.3,14,1,24
2000," 36 months",5.42,10,"OWN",94500,"verified",1.301616e+12,"other","MN",11.06,0,38.9,20,0,26
6775," 36 months",10.59,5,"MORTGAGE",84000,"not verified",1.304208e+12,"credit_card","NV",21.34,0,78.5,30,1,11
5500," 36 months",7.49,8,"MORTGAGE",57000,"not verified",1314835200000,"other","GA",17.03,0,85.5,19,0,24
12000," 36 months",5.42,NA,"RENT",31800,"verified",1309478400000,"debt_consolidation","CA",11.13,0,11.8,23,1,23
7000," 36 months",12.84,3,"RENT",39996,"verified",1.241136e+12,"major_purchase","PA",8.52,0,6.8,7,0,9
2725," 36 months",8.49,0,"MORTGAGE",57000,"verified",1309478400000,"debt_consolidation","GA",13.73,0,83,16,0,13
20000," 36 months",11.36,2,"MORTGAGE",135000,"verified",1.27008e+12,"wedding","CA",2.08,0,78,10,0,11
12000," 36 months",12.73,5,"MORTGAGE",90000,"not verified",1264982400000,"debt_consolidation","NJ",22.75,0,45.9,18,0,14
13800," 36 months",8.9,7,"MORTGAGE",48000,"verified",1317427200000,"home_improvement","KY",4.17,0,27.9,20,0,12
8375," 36 months",7.51,10,"MORTGAGE",50400,"verified",1322697600000,"medical","LA",21.14,0,17.8,47,0,20
5000," 36 months",13.16,2,"RENT",142000,"verified",1235865600000,"home_improvement","CA",23.26,0,83.4,31,0,15
5000," 60 months",10,10,"MORTGAGE",90000,"not verified",1298937600000,"car","MD",11.85,0,80.7,35,0,26
5000," 60 months",15.21,3,"RENT",75000,"not verified",1285891200000,"wedding","MD",21.33,0,80.6,35,1,13
10800," 36 months",14.91,3,"RENT",69996,"verified",1298937600000,"debt_consolidation","CA",7.49,0,91.8,13,0,6
12000," 60 months",14.27,10,"RENT",85000,"verified",1320105600000,"medical","NY",23.97,0,82,61,1,23
3600," 36 months",14.11,7,"RENT",37000,"verified",1.238544e+12,"debt_consolidation","FL",3.31,1,90.4,13,0,10
20000," 60 months",13.8,10,"MORTGAGE",135000,"verified",1.301616e+12,"debt_consolidation","WI",7.73,0,60.2,29,1,21
4000," 36 months",16.29,10,"RENT",43000,"not verified",1317427200000,"other","NC",11.47,0,97.5,9,0,12
4000," 36 months",13.92,0,"MORTGAGE",45000,"not verified",1257033600000,"debt_consolidation","OH",15.76,0,54.9,32,0,14
5000," 36 months",12.73,10,"RENT",51000,"not verified",1.27008e+12,"major_purchase","CT",1.53,1,39.5,12,1,11
15000," 36 months",14.09,4,"RENT",81996,"verified",1285891200000,"debt_consolidation","CA",8.03,0,83.6,26,0,11
1200," 36 months",12.69,0,"RENT",28000,"not verified",1317427200000,"debt_consolidation","NY",2.36,1,51.2,19,0,4
8000," 36 months",10.95,2,"MORTGAGE",140000,"verified",1243814400000,"debt_consolidation","CA",10.91,0,50.6,36,0,14
2700," 36 months",6.76,4,"MORTGAGE",66000,"verified",1280620800000,"major_purchase","UT",0.27,0,1.8,13,0,11
17000," 36 months",9.63,7,"RENT",89004,"verified",1235865600000,"debt_consolidation","DC",14.71,0,21.1,21,0,15
20000," 60 months",20.3,4,"MORTGAGE",65000,"verified",1314835200000,"debt_consolidation","MN",21.08,0,75.9,28,0,8
8175," 36 months",15.83,2,"RENT",37000,"not verified",1199145600000,"debt_consolidation","KS",22.25,0,92,14,0,13
4000," 60 months",16.77,5,"MORTGAGE",46000,"verified",1298937600000,"debt_consolidation","MA",16.38,0,68.6,13,1,11
5000," 36 months",7.51,6,"RENT",43000,"not verified",1285891200000,"credit_card","NJ",12.36,0,0.1,24,0,11
4400," 36 months",5.42,2,"MORTGAGE",71000,"verified",1312156800000,"debt_consolidation","IL",13.61,0,9.5,16,0,12
3000," 36 months",15.23,10,"RENT",45314,"verified",1.304208e+12,"car","KY",22.3,0,44.2,22,1,10
24000," 36 months",11.12,10,"MORTGAGE",182000,"verified",1275350400000,"small_business","GA",13.95,0,49.8,24,0,27
6000," 36 months",11.49,0,"RENT",53000,"verified",1275350400000,"debt_consolidation","NY",5.14,0,61.2,18,0,10
2500," 36 months",16.49,10,"RENT",70000,"verified",1309478400000,"major_purchase","NV",4.68,1,82.5,10,0,9
28000," 36 months",8.49,3,"MORTGAGE",130000,"verified",1309478400000,"debt_consolidation","TX",11.37,0,48.8,32,0,19
8000," 36 months",12.68,0,"MORTGAGE",98400,"not verified",1.29384e+12,"debt_consolidation","TX",20.43,0,99.6,31,0,13
5000," 36 months",6.99,5,"MORTGAGE",42000,"not verified",1306886400000,"debt_consolidation","NC",22.51,0,50.2,21,0,10
4000," 36 months",11.14,1,"MORTGAGE",18000,"not verified",1254355200000,"major_purchase","CO",2.8,0,46.4,4,0,6
3000," 60 months",15.58,NA,"RENT",30000,"not verified",1.272672e+12,"other","MD",2.04,0,41.6,4,0,3
3200," 36 months",13.49,7,"RENT",38400,"verified",1320105600000,"debt_consolidation","MI",12.56,0,62.6,18,0,16
6500," 36 months",8.63,10,"RENT",23000,"verified",1214870400000,"major_purchase","NJ",9.34,0,14.3,12,0,4
12000," 36 months",7.88,10,"MORTGAGE",119496,"verified",1.272672e+12,"credit_card","FL",12.76,0,43.2,20,0,12
12700," 36 months",11.71,5,"RENT",60000,"verified",1322697600000,"debt_consolidation","CA",6.04,0,59.8,11,1,27
16000," 60 months",13.49,4,"RENT",72000,"verified",1306886400000,"debt_consolidation","VA",27.77,0,66.3,23,0,12
17625," 60 months",15.27,9,"OWN",70000,"verified",1317427200000,"debt_consolidation","CA",14.59,0,83.7,17,0,13
10400," 60 months",12.99,3,"RENT",40000,"verified",1.304208e+12,"debt_consolidation","DC",22.17,0,39.2,22,0,11
10000," 36 months",13.48,2,"RENT",70000,"not verified",1267401600000,"debt_consolidation","TX",16.71,0,94.3,22,0,11
17275," 60 months",12.23,0,"MORTGAGE",75000,"verified",1291161600000,"debt_consolidation","MO",17.65,0,40.6,23,0,10
9000," 36 months",11.83,0,"RENT",52000,"not verified",1251763200000,"debt_consolidation","CA",20.49,0,47.7,12,0,12
16000," 36 months",12.99,2,"RENT",43000,"not verified",1199145600000,"debt_consolidation","CT",14.82,2,42.3,22,0,23
6500," 36 months",11.71,10,"MORTGAGE",38492,"verified",1320105600000,"other","VA",18.21,0,16.7,20,0,14
7500," 36 months",7.88,0,"RENT",46800,"not verified",1.272672e+12,"debt_consolidation","CO",13.82,0,17.7,11,0,7
11000," 36 months",7.66,0,"RENT",48000,"not verified",1298937600000,"house","NC",3.8,0,51,19,0,9
6000," 36 months",10.01,1,"RENT",60000,"not verified",1214870400000,"debt_consolidation","CA",11.22,0,54.9,11,0,18
5000," 36 months",8.94,2,"MORTGAGE",92700,"not verified",1259625600000,"credit_card","CA",15.02,0,41.7,28,0,17
4000," 36 months",10,1,"RENT",38196,"verified",1.301616e+12,"debt_consolidation","NC",21.83,0,49.8,16,0,7
6000," 36 months",13.98,6,"MORTGAGE",52800,"not verified",1283299200000,"debt_consolidation","MO",21.23,0,17.5,21,0,7
5500," 36 months",6.03,9,"MORTGAGE",54960,"not verified",1320105600000,"car","CA",10.85,0,20.3,15,0,11
20400," 60 months",11.49,10,"MORTGAGE",44400,"verified",1312156800000,"home_improvement","MA",7.14,0,5.7,31,0,17
10000," 36 months",11.46,10,"MORTGAGE",93996,"verified",1225497600000,"debt_consolidation","CA",7.85,0,95.4,26,1,18
12000," 36 months",7.49,4,"MORTGAGE",114000,"not verified",1309478400000,"credit_card","LA",16.32,0,32.8,41,0,12
5000," 36 months",5.42,8,"MORTGAGE",120000,"verified",1298937600000,"major_purchase","PA",5.47,0,4.5,28,0,11
10000," 36 months",11.71,10,"OWN",180000,"verified",1320105600000,"debt_consolidation","OH",14.75,0,78.6,24,0,22
4450," 36 months",11.49,5,"RENT",33600,"verified",1309478400000,"medical","CO",14.96,0,7.1,5,0,3
6600," 36 months",12.73,6,"MORTGAGE",32500,"verified",1.272672e+12,"debt_consolidation","GA",13.51,0,26.7,14,0,12
25000," 36 months",10.08,0,"MORTGAGE",145000,"not verified",1.207008e+12,"other","ID",1.73,0,14.1,24,0,22
10000," 36 months",10.75,7,"RENT",68000,"not verified",1275350400000,"credit_card","NJ",11.58,0,70.4,11,0,11
21000," 60 months",19.91,7,"RENT",50000,"verified",1322697600000,"debt_consolidation","WA",21.58,0,97.6,14,1,13
4200," 36 months",8,3,"RENT",32000,"verified",1243814400000,"debt_consolidation","OR",17.48,0,40.2,18,0,23
4000," 36 months",6.54,5,"MORTGAGE",70000,"not verified",1291161600000,"other","TX",21.31,0,24.9,11,0,6
6000," 36 months",6.03,2,"MORTGAGE",62400,"not verified",1320105600000,"major_purchase","CA",11.65,0,14.2,20,0,32
11200," 60 months",13.98,2,"RENT",43000,"verified",1277942400000,"credit_card","NY",16.88,0,51.1,26,0,5
3800," 60 months",15.23,NA,"RENT",12000,"verified",1.304208e+12,"other","MT",6.7,0,25.6,7,1,4
4400," 60 months",11.12,10,"MORTGAGE",40320,"not verified",1275350400000,"other","GA",19.85,0,27.3,27,1,9
4000," 36 months",10.65,1,"RENT",35000,"not verified",1314835200000,"wedding","CA",7.44,0,31.4,13,0,6
9800," 36 months",15.99,2,"MORTGAGE",136000,"verified",1306886400000,"debt_consolidation","CA",16.73,0,88.3,42,0,13
17625," 60 months",19.36,0,"RENT",55000,"not verified",1.301616e+12,"credit_card","IL",24.72,0,95.5,14,0,9
10000," 36 months",11.09,0,"RENT",41500,"not verified",1199145600000,"debt_consolidation","CA",19.32,0,87.1,6,0,8
2400," 36 months",13.49,0,"OWN",12996,"verified",1322697600000,"other","TX",4.71,0,96.7,13,0,5
3000," 36 months",16.89,NA,"RENT",39600,"verified",1.304208e+12,"moving","CA",8.03,0,86.6,10,1,5
10000," 36 months",9.96,1,"RENT",72500,"not verified",1196467200000,"other","FL",10.28,0,98.6,5,1,13
30000," 60 months",10.99,4,"MORTGAGE",64000,"verified",1309478400000,"major_purchase","MI",1.59,0,14.6,22,0,13
14500," 36 months",10.36,2,"RENT",45000,"verified",1291161600000,"debt_consolidation","WI",24.24,2,37.3,26,0,21
16000," 36 months",12.53,0,"MORTGAGE",46500,"not verified",1235865600000,"debt_consolidation","PA",21.7,0,35.5,34,0,37
3500," 36 months",8.59,2,"RENT",12996,"not verified",1251763200000,"educational","TX",0,0,32.6,12,1,18
18000," 36 months",7.9,3,"MORTGAGE",46000,"not verified",1320105600000,"debt_consolidation","HI",10.17,0,43.3,16,0,11
8950," 36 months",13.22,1,"RENT",39000,"not verified",1257033600000,"credit_card","CA",22.12,0,40,19,1,20
24000," 36 months",12.92,1,"MORTGAGE",95000,"not verified",1204329600000,"other","NJ",7.06,1,49.7,18,0,18
3500," 36 months",6.03,10,"MORTGAGE",95000,"not verified",1317427200000,"small_business","UT",5,0,22.9,27,0,12
3000," 36 months",13.49,10,"RENT",60000,"not verified",1314835200000,"other","CA",19.44,1,96.8,17,0,11
10000," 36 months",5.42,3,"MORTGAGE",96000,"not verified",1312156800000,"home_improvement","CA",1.69,0,16.8,27,0,26
3800," 36 months",6.03,10,"MORTGAGE",85000,"not verified",1317427200000,"debt_consolidation","UT",17.47,0,60.2,23,0,24
8200," 36 months",6.91,2,"MORTGAGE",41000,"verified",1291161600000,"credit_card","OK",6.5,0,71.4,20,0,9
23000," 60 months",11.99,2,"RENT",60000,"verified",1312156800000,"debt_consolidation","CA",10.86,0,0,14,1,23
1500," 36 months",8.9,6,"MORTGAGE",48000,"not verified",1320105600000,"home_improvement","CA",7.53,0,53.9,22,0,13
2000," 36 months",13.49,1,"RENT",45000,"not verified",1317427200000,"other","NJ",15.95,0,51.7,15,0,6
9250," 36 months",10.75,8,"RENT",25000,"verified",1280620800000,"debt_consolidation","GA",22.22,0,64.6,8,0,13
4000," 36 months",7.29,10,"MORTGAGE",91000,"not verified",1298937600000,"home_improvement","MA",7.7,0,68.3,25,0,18
5000," 36 months",10,4,"RENT",84000,"not verified",1298937600000,"debt_consolidation","CT",9.43,0,85.6,7,0,13
18000," 36 months",12.53,10,"OTHER",72204,"verified",1233446400000,"debt_consolidation","NY",11.37,0,40.2,32,0,14
20000," 36 months",14.61,2,"MORTGAGE",1e+05,"verified",1249084800000,"debt_consolidation","GA",22.55,2,36.8,48,0,15
9200," 36 months",6.62,6,"RENT",30000,"not verified",1317427200000,"debt_consolidation","OR",20.84,0,26.2,19,0,14
3000," 36 months",12.69,2,"RENT",56000,"not verified",1320105600000,"debt_consolidation","AZ",8.19,1,36.7,8,0,11
1200," 36 months",6.62,7,"OWN",42000,"not verified",1314835200000,"vacation","TX",7.51,0,52.1,17,0,31
3600," 36 months",12.42,5,"MORTGAGE",30000,"verified",1322697600000,"debt_consolidation","MO",16.44,0,84.9,21,0,7
7000," 36 months",5.79,5,"RENT",48000,"not verified",1.29384e+12,"credit_card","MN",16.52,0,0,14,0,7
3700," 60 months",16.45,2,"RENT",50001.56,"not verified",1.272672e+12,"other","TX",21.73,0,79.8,29,1,16
14000," 36 months",7.49,2,"OWN",35000,"verified",1306886400000,"debt_consolidation","NC",22.63,0,51.4,21,0,14
13400," 60 months",10.36,10,"MORTGAGE",55000,"not verified",1288569600000,"debt_consolidation","OH",24.15,0,47.8,25,0,14
19750," 36 months",7.51,3,"RENT",38000,"verified",1317427200000,"debt_consolidation","WY",20.59,1,45.6,27,0,15
18000," 36 months",11.49,10,"MORTGAGE",69900,"verified",1309478400000,"car","OR",17.01,0,69.7,15,0,21
9325," 36 months",12.53,8,"MORTGAGE",85000,"not verified",1235865600000,"small_business","AK",18.58,0,49.2,41,1,25
6400," 36 months",10.37,10,"MORTGAGE",103000,"verified",1.29384e+12,"debt_consolidation","KY",7.74,0,41.4,37,0,17
30000," 60 months",16.77,4,"RENT",65000,"verified",1.301616e+12,"debt_consolidation","NM",19.27,0,77.9,52,0,14
15000," 36 months",11.86,3,"MORTGAGE",47800,"verified",1285891200000,"debt_consolidation","OH",7.26,0,75.5,11,0,9
25000," 36 months",10.74,1,"RENT",175000,"verified",1.301616e+12,"credit_card","CT",0.23,0,15.9,22,0,19
7500," 60 months",11.86,5,"RENT",41000,"verified",1275350400000,"debt_consolidation","FL",5.44,0,43.6,22,0,11
4000," 36 months",7.74,10,"MORTGAGE",70000,"not verified",1254355200000,"major_purchase","MD",5.76,0,1.4,19,0,20
2000," 36 months",7.66,0,"RENT",20000,"not verified",1.301616e+12,"debt_consolidation","MN",4.5,0,30.2,3,0,5
15000," 36 months",10.99,10,"RENT",28000,"not verified",1.304208e+12,"credit_card","CT",15.86,0,5,15,0,10
17000," 36 months",6.03,NA,"MORTGAGE",61200,"verified",1320105600000,"debt_consolidation","NY",4.63,0,29.2,34,0,18
3800," 36 months",6.99,4,"RENT",43000,"not verified",1312156800000,"credit_card","NY",3.18,0,30.6,10,0,6
5000," 36 months",11.99,6,"RENT",60000,"verified",1.304208e+12,"debt_consolidation","CA",18.62,0,81.9,13,1,6
35000," 60 months",18.79,10,"MORTGAGE",157124,"verified",1306886400000,"home_improvement","MD",3.19,2,66.9,30,1,26
18000," 60 months",21.82,0,"RENT",50000,"verified",1306886400000,"debt_consolidation","CA",12.31,0,71.1,27,1,11
12000," 36 months",12.87,10,"MORTGAGE",67430,"not verified",1257033600000,"credit_card","CA",7.15,0,70,13,0,22
12350," 36 months",14.96,0,"RENT",120000,"verified",1.272672e+12,"debt_consolidation","CA",3.8,0,84.2,10,0,23
18000," 36 months",13.99,4,"RENT",132725.38,"verified",1314835200000,"debt_consolidation","TX",17.67,1,50.8,40,1,12
8000," 36 months",6.99,7,"MORTGAGE",96000,"not verified",1306886400000,"other","KS",13.63,0,71.7,28,0,13
4000," 60 months",13.8,3,"RENT",70000,"verified",1296518400000,"wedding","OH",10.78,0,47.3,11,1,10
13250," 36 months",7.9,0,"OWN",60000,"verified",1314835200000,"car","CA",1.66,0,18.4,13,0,6
10000," 36 months",11.78,2,"MORTGAGE",49304,"not verified",1225497600000,"small_business","MI",17.67,0,33.4,25,0,10
11625," 60 months",19.29,1,"MORTGAGE",40000,"verified",1309478400000,"small_business","AZ",24.81,2,0,17,1,14
24000," 60 months",16.02,7,"MORTGAGE",85944,"verified",1298937600000,"debt_consolidation","RI",11.91,0,75.6,37,1,14
8000," 36 months",8,0,"OWN",32268,"not verified",1204329600000,"credit_card","MO",8.55,0,18.8,8,0,16
6500," 36 months",7.51,3,"MORTGAGE",44400,"not verified",1280620800000,"small_business","MO",2.24,0,24,11,0,5
25000," 36 months",11.83,10,"OWN",240000,"not verified",1.262304e+12,"home_improvement","NY",14.77,0,26.7,19,0,11
5000," 36 months",5.42,7,"RENT",42000,"not verified",1.29384e+12,"major_purchase","CA",15.26,0,5.4,15,0,11
2000," 36 months",10.99,10,"OWN",124000,"verified",1.304208e+12,"home_improvement","NY",7.03,2,50.9,31,0,28
12000," 60 months",8.49,5,"RENT",65000,"not verified",1314835200000,"debt_consolidation","CT",20.31,0,2,28,0,13
7000," 36 months",7.88,0,"RENT",60000,"verified",1.272672e+12,"credit_card","CA",5.94,0,39,6,0,8
1800," 36 months",10.59,4,"RENT",35000,"not verified",1309478400000,"car","NC",25.68,0,42.7,28,0,13
21000," 36 months",12.69,10,"MORTGAGE",267000,"verified",1320105600000,"small_business","CO",8.87,0,36.8,27,0,46
18500," 60 months",10.74,7,"MORTGAGE",84000,"verified",1.301616e+12,"credit_card","NC",21.26,0,48.1,29,0,11
25000," 36 months",10.62,1,"MORTGAGE",70000,"verified",1.27008e+12,"other","TX",7.1,0,2.1,17,0,9
6000," 36 months",14.11,8,"MORTGAGE",40000,"verified",1.241136e+12,"debt_consolidation","TX",19.67,0,56.6,19,1,9
6000," 36 months",10.25,2,"RENT",62000,"not verified",1267401600000,"credit_card","NJ",24.33,1,38,27,0,9
20000," 60 months",13.49,6,"MORTGAGE",75000,"verified",1.304208e+12,"other","IL",19.47,0,84.1,37,1,16
11000," 36 months",14.61,0,"RENT",25000,"verified",1251763200000,"other","NY",10.03,0,33.1,13,1,5
7000," 36 months",14.07,10,"RENT",44241.6,"not verified",1193875200000,"car","FL",14.92,2,0,17,0,10
5000," 60 months",6.91,3,"RENT",72000,"not verified",1285891200000,"debt_consolidation","CO",10.65,0,21.8,11,0,5
21000," 60 months",14.79,10,"MORTGAGE",1e+05,"verified",1312156800000,"small_business","IL",14.58,0,48.2,24,0,15
20000," 36 months",15.33,2,"RENT",134000,"not verified",1264982400000,"debt_consolidation","NJ",17.21,0,86.9,31,0,8
7125," 36 months",7.9,1,"MORTGAGE",36000,"verified",1320105600000,"debt_consolidation","LA",21,0,30.1,28,0,10
3200," 36 months",16.32,1,"RENT",48000,"not verified",1285891200000,"debt_consolidation","PA",20.15,0,99.7,16,0,13
6000," 36 months",13.06,0,"RENT",69996,"verified",1.301616e+12,"debt_consolidation","FL",9.6,0,29.1,10,0,9
6500," 36 months",5.79,2,"MORTGAGE",66000,"verified",1285891200000,"debt_consolidation","IL",4.56,0,15,26,1,8
6000," 36 months",14.59,2,"MORTGAGE",60000,"not verified",1.272672e+12,"major_purchase","OH",8.94,0,23,12,0,8
24000," 36 months",10.62,10,"MORTGAGE",320000,"verified",1267401600000,"credit_card","CA",4.32,1,8.9,27,1,22
9000," 36 months",11.34,7,"RENT",1e+05,"not verified",1204329600000,"major_purchase","TX",1.2,0,80,14,0,14
25000," 36 months",13.8,10,"MORTGAGE",125000,"verified",1.29384e+12,"home_improvement","NY",21.89,0,63,46,0,17
29800," 36 months",10.65,7,"OWN",62352,"verified",1314835200000,"debt_consolidation","NJ",16.57,0,23.2,37,0,10
12000," 36 months",13.23,3,"RENT",55000,"verified",1280620800000,"debt_consolidation","NJ",11.24,0,77.8,17,0,15
10500," 60 months",7.14,10,"MORTGAGE",43000,"verified",1.272672e+12,"debt_consolidation","OH",8.73,0,5.6,30,0,21
11000," 36 months",7.51,8,"RENT",48000,"verified",1322697600000,"debt_consolidation","FL",24.1,0,62.3,20,0,41
3000," 36 months",10.36,2,"RENT",18000,"verified",1288569600000,"major_purchase","MI",4.6,0,26.2,9,0,4
15000," 36 months",12.53,0,"RENT",44531.76,"not verified",1254355200000,"debt_consolidation","NY",20.78,0,43.5,26,0,9
9000," 36 months",5.79,6,"MORTGAGE",52000,"not verified",1.301616e+12,"debt_consolidation","PA",14.15,0,15.2,24,0,13
2500," 36 months",18.78,0,"RENT",65000,"not verified",1257033600000,"small_business","MN",2.79,1,40.6,7,0,10
4800," 36 months",11.99,1,"OWN",27000,"verified",1312156800000,"home_improvement","GA",9.78,0,75,13,1,8
31200," 60 months",12.42,5,"MORTGAGE",129000,"verified",1317427200000,"debt_consolidation","NY",4.03,0,48.9,15,0,15
7500," 36 months",6.54,0,"MORTGAGE",103500,"verified",1288569600000,"major_purchase","AZ",8.64,0,49.3,19,0,16
11400," 36 months",9.32,9,"MORTGAGE",108000,"verified",1.241136e+12,"debt_consolidation","MI",5.48,0,36.3,24,0,12
7000," 36 months",7.14,10,"MORTGAGE",99996,"verified",1277942400000,"debt_consolidation","PA",19.98,0,80.4,21,0,22
10000," 36 months",7.88,10,"MORTGAGE",74000,"verified",1283299200000,"major_purchase","NY",10.44,0,25.3,15,0,15
